id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn06673_c0	=>	c0	(TBepi2057.genome.CDS.1046) and (TBepi2057.genome.CDS.1046)	Acetyl-CoA:carbon-dioxide ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd12543[c0] + (1) cpd00022[c0] => (1) cpd12848[c0] + (1) cpd00070[c0]
rxn00790_c0	<=	c0	TBepi2057.genome.CDS.1004	5-Phosphoribosylamine:pyrophosphate phosphoribosyltransferase_c0	Unknown	Unknown	None	(1) cpd01982[c0] + (1) cpd00012[c0] + (1) cpd00023[c0] <= (1) cpd00001[c0] + (1) cpd00053[c0] + (1) cpd00103[c0]
rxn00006_c0	=>	c0	(TBepi2057.genome.CDS.1612) or (TBepi2057.genome.CDS.1434)	hydrogen-peroxide:hydrogen-peroxide oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00025[c0] => (2) cpd00001[c0] + (1) cpd00007[c0]
rxn02473_c0	=>	c0	TBepi2057.genome.CDS.1211	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02843[c0] => (1) cpd00930[c0] + (1) cpd00001[c0]
rxn00834_c0	<=>	c0	(TBepi2057.genome.CDS.1730) or (TBepi2057.genome.CDS.1917)	IMP:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00114[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00497[c0] + (1) cpd00004[c0]
rxn05293_c0	=>	c0	TBepi2057.genome.CDS.1063	MECDPDH_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd08301[c0] + (1) cpd00004[c0] => (1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd08615[c0]
rxn12639_c0	<=>	c0	(TBepi2057.genome.CDS.1840) or ((TBepi2057.genome.CDS.1684) or (TBepi2057.genome.CDS.1552) or (TBepi2057.genome.CDS.1313))	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11587[c0] <=> (1) cpd00053[c0] + (1) cpd00035[c0]
rxn05326_c0	<=	c0	TBepi2057.genome.CDS.1446	Hexanoyl-[acyl-carrier protein]:malonyl-CoA_c0	Unknown	Unknown	None	(1) cpd11472[c0] + (1) cpd00003[c0] <= (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11473[c0]
rxn09562_c0	<=>	c0	TBepi2057.genome.CDS.1987	guanylate kinase (GMP:dATP)_c0	Unknown	Unknown	None	(1) cpd00126[c0] + (1) cpd00115[c0] <=> (1) cpd00177[c0] + (1) cpd00031[c0]
rxn00799_c0	<=>	c0	TBepi2057.genome.CDS.1179	(S)-Malate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00130[c0] <=> (1) cpd00001[c0] + (1) cpd00106[c0]
rxn05455_c0	<=>	c0	TBepi2057.genome.CDS.1147	12-methyl-tridecanoyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11565[c0] + (1) cpd00010[c0] <=> (1) cpd11493[c0] + (1) cpd11435[c0]
rxn05344_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein]_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11492[c0] + (1) cpd11466[c0] => (1) cpd11493[c0] + (1) cpd11485[c0] + (1) cpd00011[c0]
rxn01281_c0	<=>	c0	TBepi2057.genome.CDS.1138	(R)-Glycerate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00223[c0] <=> (1) cpd00843[c0] + (1) cpd00067[c0] + (1) cpd00005[c0]
rxn05248_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	FACOAL150(anteiso)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd11438[c0] + (1) cpd00010[c0] => (1) cpd00018[c0] + (1) cpd11439[c0] + (1) cpd00012[c0]
rxn10223_c0	<=>	c0	TBepi2057.genome.CDS.1059	isopentadecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd15680[c0] + (1) cpd00052[c0] <=> (1) cpd00012[c0] + (1) cpd15686[c0]
rxn01459_c0	=>	c0	TBepi2057.genome.CDS.1238	4-Aminobutyraldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00434[c0] + (1) cpd00006[c0] + (1) cpd00001[c0] => (2) cpd00067[c0] + (1) cpd00281[c0] + (1) cpd00005[c0]
rxn00256_c0	<=	c0	TBepi2057.genome.CDS.1094	Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -> acetyl-CoA)_c0	Unknown	Unknown	None	(1) cpd00137[c0] + (1) cpd00067[c0] + (1) cpd00010[c0] <= (1) cpd00032[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn02503_c0	<=>	c0	TBepi2057.genome.CDS.1630	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine_c0	Unknown	Unknown	None	(1) cpd00954[c0] + (1) cpd00002[c0] <=> (1) cpd00018[c0] + (1) cpd02920[c0]
rxn05349_c0	<=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd11493[c0] + (1) cpd00022[c0] <=> (1) cpd00010[c0] + (1) cpd11494[c0]
rxn00285_c0	<=>	c0	((TBepi2057.genome.CDS.1030) or (TBepi2057.genome.CDS.1031)) and (TBepi2057.genome.CDS.1032)	Succinate:CoA ligase (ADP-forming)_c0	Unknown	Unknown	None	(1) cpd00036[c0] + (1) cpd00002[c0] + (1) cpd00010[c0] <=> (1) cpd00078[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn10307_c0	<=>	c0	(TBepi2057.genome.CDS.1581) or (TBepi2057.genome.CDS.999)	palmitoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15746[c0] + (24) cpd00037[c0] <=> (24) cpd00014[c0] + (1) cpd15764[c0]
rxn01334_c0	<=>	c0	TBepi2057.genome.CDS.1013	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00349[c0] <=> (1) cpd00236[c0] + (1) cpd00095[c0]
rxn08087_c0	=>	c0	(TBepi2057.genome.CDS.1306) or (TBepi2057.genome.CDS.984)	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)_c0	Unknown	Unknown	None	(1) cpd15239[c0] + (1) cpd15326[c0] => (1) cpd11493[c0] + (1) cpd15525[c0]
rxn00770_c0	<=>	c0	TBepi2057.genome.CDS.1349	ATP:D-ribose-5-phosphate pyrophosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00101[c0] <=> (1) cpd00018[c0] + (1) cpd00103[c0]
rxn00611_c0	<=>	c0	TBepi2057.genome.CDS.1858	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00095[c0]
rxn05028_c0	=>	c0	TBepi2057.genome.CDS.1834	(E)-octaprenyl-diphosphate:isopentenyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd00113[c0] + (1) cpd02557[c0] => (1) cpd00012[c0] + (1) cpd02172[c0]
rxn02832_c0	<=	c0	TBepi2057.genome.CDS.1396	O-succinylbenzoate-CoA synthase_c0	Unknown	Unknown	None	(1) cpd01772[c0] + (1) cpd00001[c0] <= (1) cpd03451[c0]
rxn05388_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	5-methyl-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11524[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11525[c0]
rxn05429_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	12-methyl-tridecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11565[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11566[c0]
rxn00543_c0	<=>	c0	(TBepi2057.genome.CDS.1106) or (TBepi2057.genome.CDS.1102)	Ethanol:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00363[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00071[c0]
rxn05206_c0	<=>	c0	TBepi2057.genome.CDS.1843	Potassium uptake_c0	Unknown	Unknown	None	(1) cpd00205[e0] <=> (1) cpd00205[c0]
rxn00102_c0	<=>	c0	TBepi2057.genome.CDS.1701	Carbonic acid hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00242[c0] <=> (1) cpd00001[c0] + (1) cpd00011[c0]
rxn00126_c0	=>	c0	(TBepi2057.genome.CDS.1990) or (TBepi2057.genome.CDS.1992)	ATP:L-methione S-adenosyltransferase_c0	Unknown	Unknown	None	(1) cpd00060[c0] + (1) cpd00002[c0] + (1) cpd00001[c0] => (1) cpd00009[c0] + (1) cpd00017[c0] + (1) cpd00012[c0]
rxn00414_c0	=>	c0	((TBepi2057.genome.CDS.1954) or (TBepi2057.genome.CDS.1601)) and (TBepi2057.genome.CDS.1955)	Carbon-dioxide:L-glutamine amido-ligase (ADP-forming,_c0	Unknown	Unknown	None	(2) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00053[c0] + (1) cpd00242[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00146[c0] + (1) cpd00023[c0] + (2) cpd00008[c0]
rxn05547_c0	=>	c0	(TBepi2057.genome.CDS.1614) or (TBepi2057.genome.CDS.1803)	Dipeptide transport via ABC system (gly-gln)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11580[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd11580[c0]
rxn03445_c0	<=>	c0	TBepi2057.genome.CDS.1092	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd03607[c0] + (1) cpd00024[c0] <=> (1) cpd03606[c0] + (1) cpd00023[c0]
rxn10312_c0	<=>	c0	(TBepi2057.genome.CDS.1581) or (TBepi2057.genome.CDS.999)	isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15751[c0] + (24) cpd00037[c0] <=> (24) cpd00014[c0] + (1) cpd15769[c0]
rxn05546_c0	=>	c0	(TBepi2057.genome.CDS.1614) or (TBepi2057.genome.CDS.1803)	Dipeptide transport via ABC system (gly-asn)_c0	Unknown	Unknown	None	(1) cpd11581[e0] + (1) cpd00002[c0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd11581[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn00609_c0	<=>	c0	TBepi2057.genome.CDS.988	1L-myo-Inositol-1-phosphate lyase (isomerizing)_c0	Unknown	Unknown	None	(1) cpd00867[c0] <=> (1) cpd00079[c0]
rxn05251_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	FACOAL170(anteiso)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd11433[c0] + (1) cpd00010[c0] => (1) cpd11434[c0] + (1) cpd00018[c0] + (1) cpd00012[c0]
rxn02938_c0	=>	c0	(TBepi2057.genome.CDS.1048) or (TBepi2057.genome.CDS.1049)	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd02893[c0] + (1) cpd00067[c0] => (1) cpd00011[c0] + (1) cpd02140[c0]
rxn05439_c0	=>	c0	TBepi2057.genome.CDS.1446	5-methyl-trans-hex-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11523[c0] => (1) cpd11524[c0] + (1) cpd00003[c0]
rxn05339_c0	<=>	c0	TBepi2057.genome.CDS.1447	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd11478[c0] <=> (1) cpd00067[c0] + (1) cpd11488[c0] + (1) cpd00005[c0]
rxn05644_c0	=>	c0	() and (TBepi2057.genome.CDS.1134) and ((TBepi2057.genome.CDS.1133) or (TBepi2057.genome.CDS.991)) and ()	D-ribose transport out via ABC system_c0	Unknown	Unknown	None	(1) cpd00105[c0] + (1) cpd00002[c0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00105[e0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn05451_c0	<=>	c0	TBepi2057.genome.CDS.1147	12-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11515[c0] + (1) cpd00010[c0] <=> (1) cpd11493[c0] + (1) cpd11439[c0]
rxn05736_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	fatty-acid--CoA ligase (tetradecanoate)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd03847[c0] + (1) cpd00010[c0] => (1) cpd01695[c0] + (1) cpd00018[c0] + (1) cpd00012[c0]
rxn05527_c0	<=>	c0	(TBepi2057.genome.CDS.1831) or (TBepi2057.genome.CDS.1731) or (TBepi2057.genome.CDS.1602)	cytosine transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00307[e0] + (1) cpd00067[e0] <=> (1) cpd00307[c0] + (1) cpd00067[c0]
rxn00931_c0	<=>	c0	TBepi2057.genome.CDS.1826	L-Proline:NADP+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00129[c0] <=> (1) cpd00067[c0] + (1) cpd02431[c0] + (1) cpd00005[c0]
rxn03904_c0	<=>	c0	TBepi2057.genome.CDS.1705	UDPMurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala):undecaprenyl-_c0	Unknown	Unknown	None	(1) cpd02968[c0] + (1) cpd00286[c0] <=> (1) cpd03494[c0] + (1) cpd00091[c0]
rxn02465_c0	<=	c0	TBepi2057.genome.CDS.1439	N-Acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00918[c0] + (1) cpd00009[c0] <= (1) cpd02552[c0] + (1) cpd00005[c0]
rxn05957_c0	=>	c0	(TBepi2057.genome.CDS.1792) or (TBepi2057.genome.CDS.1757)	O-Succinyl-L-homoserine succinate-lyase (adding cysteine)_c0	Unknown	Unknown	None	(1) cpd00239[c0] + (1) cpd00822[c0] => (1) cpd00067[c0] + (1) cpd00036[c0] + (1) cpd00135[c0]
rxn01257_c0	<=>	c0	(TBepi2057.genome.CDS.1942) or (TBepi2057.genome.CDS.1942)	chorismate:L-glutamine aminotransferase_c0	Unknown	Unknown	None	(1) cpd00053[c0] + (1) cpd00216[c0] <=> (1) cpd08210[c0] + (1) cpd00023[c0]
rxn05401_c0	<=>	c0	TBepi2057.genome.CDS.1447	13-methyl-3-oxo-tetra-decanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11537[c0] + (1) cpd00067[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11538[c0]
rxn01740_c0	<=>	c0	TBepi2057.genome.CDS.1590	Shikimate:NADP+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00383[c0] <=> (1) cpd00067[c0] + (1) cpd01716[c0] + (1) cpd00005[c0]
rxn12847_c0	<=>	c0	(TBepi2057.genome.CDS.1840) or ((TBepi2057.genome.CDS.1684) or (TBepi2057.genome.CDS.1552) or (TBepi2057.genome.CDS.1313))	Gly-Try aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15606[c0] <=> (1) cpd00069[c0] + (1) cpd00033[c0]
rxn05371_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	8-methyl-decanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd11507[c0] + (1) cpd00067[c0] + (1) cpd11492[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11508[c0]
rxn00083_c0	<=>	c0	((TBepi2057.genome.CDS.1378) or (TBepi2057.genome.CDS.1379)) or (TBepi2057.genome.CDS.1380)	NADPH:NAD+ oxidoreductase (B-specific)_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd00004[c0]
rxn05347_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein]_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11492[c0] + (1) cpd11494[c0] => (1) cpd11493[c0] + (1) cpd00011[c0] + (1) cpd11488[c0]
rxn05338_c0	<=>	c0	TBepi2057.genome.CDS.1447	(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11482[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11487[c0] + (1) cpd00005[c0]
rxn09112_c0	<=>	c0	(TBepi2057.genome.CDS.1190) or (TBepi2057.genome.CDS.1416) or (TBepi2057.genome.CDS.1360)	Phosphatidylglycerol synthase (n-C16:1)_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15418[c0] <=> (1) cpd15546[c0] + (1) cpd00046[c0]
rxn05174_c0	=>	c0	TBepi2057.genome.CDS.994	Nickel-ABC transport_c0	Unknown	Unknown	None	(1) cpd00244[e0] + (1) cpd00002[c0] + (1) cpd00001[c0] => (1) cpd00244[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn00903_c0	<=>	c0	(TBepi2057.genome.CDS.1051) or (TBepi2057.genome.CDS.1460)	L-Valine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00156[c0] <=> (1) cpd00123[c0] + (1) cpd00023[c0]
rxn00947_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	Palmitate:CoA ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00214[c0] + (1) cpd00010[c0] => (1) cpd00134[c0] + (1) cpd00018[c0] + (1) cpd00012[c0]
rxn05400_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11492[c0] + (1) cpd11536[c0] => (1) cpd11537[c0] + (1) cpd11493[c0] + (1) cpd00011[c0]
rxn08088_c0	=>	c0	(TBepi2057.genome.CDS.1306) or (TBepi2057.genome.CDS.984)	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)_c0	Unknown	Unknown	None	(1) cpd15268[c0] + (1) cpd15329[c0] => (1) cpd11493[c0] + (1) cpd15526[c0]
rxn10310_c0	<=>	c0	(TBepi2057.genome.CDS.1581) or (TBepi2057.genome.CDS.999)	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15749[c0] + (24) cpd00037[c0] <=> (1) cpd15767[c0] + (24) cpd00014[c0]
rxn05442_c0	=>	c0	TBepi2057.genome.CDS.1446	11-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11535[c0] => (1) cpd00003[c0] + (1) cpd11536[c0]
rxn00838_c0	=>	c0	TBepi2057.genome.CDS.1012	IMP:L-aspartate ligase (GDP-forming)_c0	Unknown	Unknown	None	(1) cpd00114[c0] + (1) cpd00041[c0] + (1) cpd00038[c0] => (2) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd02375[c0] + (1) cpd00031[c0]
rxn00141_c0	<=>	c0	TBepi2057.genome.CDS.1470	S-Adenosyl-L-homocysteine hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00019[c0] <=> (1) cpd00182[c0] + (1) cpd00135[c0]
rxn05651_c0	<=>	c0		sulfate transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00048[e0] <=> (1) cpd00067[c0] + (1) cpd00048[c0]
rxn02760_c0	<=>	c0	TBepi2057.genome.CDS.1553	Sucrose 6-phosphate fructohydrolase_c0	Unknown	Unknown	None	(1) cpd01693[c0] + (1) cpd00001[c0] <=> (1) cpd00079[c0] + (1) cpd00082[c0]
rxn05425_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	10-methyl-undecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11492[c0] + (1) cpd11561[c0] => (1) cpd11562[c0] + (1) cpd11493[c0] + (1) cpd00011[c0]
rxn01859_c0	<=>	c0	TBepi2057.genome.CDS.1522	Deoxyadenosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00438[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] <=> (1) cpd00128[c0] + (1) cpd00509[c0]
rxn00337_c0	<=>	c0	TBepi2057.genome.CDS.1716	ATP:L-aspartate 4-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00041[c0] <=> (1) cpd01977[c0] + (1) cpd00008[c0]
rxn02945_c0	=>	c0	TBepi2057.genome.CDS.1641	prephytoene diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd02168[c0] => (1) cpd03211[c0] + (1) cpd00012[c0]
rxn01512_c0	<=>	c0	TBepi2057.genome.CDS.1482	ATP:nucleoside-diphosphate phosphatransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00297[c0] <=> (1) cpd00357[c0] + (1) cpd00008[c0]
rxn01466_c0	=>	c0	(TBepi2057.genome.CDS.1834) or (() and () and (TBepi2057.genome.CDS.1639) and ())	Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase_c0	Unknown	Unknown	None	(1) cpd00113[c0] + (1) cpd00283[c0] => (1) cpd00012[c0] + (1) cpd00350[c0]
rxn02185_c0	<=>	c0	(TBepi2057.genome.CDS.1455) and (TBepi2057.genome.CDS.1456)	2-Acetolactate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00668[c0] + (1) cpd00056[c0] <=> (1) cpd03049[c0] + (1) cpd00020[c0]
rxn03406_c0	=>	c0	(TBepi2057.genome.CDS.1568) or (TBepi2057.genome.CDS.1303)	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00013[c0] + (1) cpd03487[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd03488[c0] + (1) cpd00008[c0]
rxn05358_c0	<=>	c0	TBepi2057.genome.CDS.1147	2-methylbutanoyl-CoA:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11493[c0] + (1) cpd00760[c0] <=> (1) cpd11495[c0] + (1) cpd00010[c0]
rxn01106_c0	<=>	c0	TBepi2057.genome.CDS.1659	2-Phospho-D-glycerate 2,3-phosphomutase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00169[c0]
rxn00784_c0	<=>	c0	TBepi2057.genome.CDS.1524	2-Deoxy-D-ribose-5-phosphate acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00510[c0] <=> (1) cpd00102[c0] + (1) cpd00071[c0]
rxn00293_c0	<=>	c0	((TBepi2057.genome.CDS.1652) or (TBepi2057.genome.CDS.1938)) and ((TBepi2057.genome.CDS.1652) or (TBepi2057.genome.CDS.1938))	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase_c0	Unknown	Unknown	None	(1) cpd02611[c0] + (1) cpd00062[c0] <=> (1) cpd00012[c0] + (1) cpd00037[c0]
rxn05542_c0	=>	c0	(TBepi2057.genome.CDS.1614) or (TBepi2057.genome.CDS.1803)	Dipeptide transport via ABC system (ala-gly)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11585[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd11585[c0] + (1) cpd00008[c0]
rxn00974_c0	<=>	c0	() and (TBepi2057.genome.CDS.972)	citrate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00137[c0] <=> (1) cpd00331[c0] + (1) cpd00001[c0]
rxn01646_c0	<=>	c0	TBepi2057.genome.CDS.1522	N-Ribosylnicotinamide:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00009[c0] + (1) cpd02016[c0] <=> (1) cpd00475[c0] + (1) cpd00133[c0]
rxn03004_c0	<=>	c0	TBepi2057.genome.CDS.1034	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide_c0	Unknown	Unknown	None	(1) cpd00201[c0] + (1) cpd02394[c0] <=> (1) cpd00067[c0] + (1) cpd00087[c0] + (1) cpd02678[c0]
rxn10147_c0	=>	c0	() and () and (TBepi2057.genome.CDS.1549) and ()	Cob(1)alamin transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00635[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00635[c0] + (1) cpd00008[c0]
rxn09657_c0	<=>	c0	(TBepi2057.genome.CDS.1831) or (TBepi2057.genome.CDS.1731) or (TBepi2057.genome.CDS.1602)	Thiamine transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00305[e0] <=> (1) cpd00067[c0] + (1) cpd00305[c0]
rxn05735_c0	=>	c0	TBepi2057.genome.CDS.1238	aldehyde dehydrogenase (aminoacetaldehyde, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd04122[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00033[c0]
rxn00691_c0	=>	c0	(TBepi2057.genome.CDS.1327) or (TBepi2057.genome.CDS.1328)	10-Formyltetrahydrofolate amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00201[c0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00087[c0] + (1) cpd00047[c0]
