id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn12639_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11587[c0] <=> (1) cpd00053[c0] + (1) cpd00035[c0]
rxn01204_c0	<=>	c0	acIB-AMD-7.genome.CDS.1771	4-Aminobutanoate:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00281[c0] + (1) cpd00024[c0] <=> (1) cpd00199[c0] + (1) cpd00023[c0]
rxn09562_c0	<=>	c0	acIB-AMD-7.genome.CDS.1376	guanylate kinase (GMP:dATP)_c0	Unknown	Unknown	None	(1) cpd00126[c0] + (1) cpd00115[c0] <=> (1) cpd00177[c0] + (1) cpd00031[c0]
rxn00799_c0	<=>	c0	acIB-AMD-7.genome.CDS.1236	(S)-Malate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00130[c0] <=> (1) cpd00001[c0] + (1) cpd00106[c0]
rxn00313_c0	=>	c0	(acIB-AMD-7.genome.CDS.1976) or (acIB-AMD-7.genome.CDS.1802)	meso-2,6-Diaminoheptanedioate carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00516[c0] => (1) cpd00011[c0] + (1) cpd00039[c0]
rxn02885_c0	<=	c0	acIB-AMD-7.genome.CDS.1855	rxn02885_c0	Unknown	Unknown	None	(1) cpd01960[c0] <= (1) cpd03326[c0]
rxn00676_c0	<=>	c0	acIB-AMD-7.genome.CDS.1566	Propanoyl-CoA:acetyl-CoA C-acyltransferase_c0	Unknown	Unknown	None	(1) cpd00086[c0] + (1) cpd00022[c0] <=> (1) cpd02124[c0] + (1) cpd00010[c0]
rxn01385_c0	<=>	c0	acIB-AMD-7.genome.CDS.1661	Xylitol:NAD+ 2-oxidoreductase (D-xylulose-forming)_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00306[c0] <=> (1) cpd00067[c0] + (1) cpd00259[c0] + (1) cpd00004[c0]
rxn00634_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1705) or (acIB-AMD-7.genome.CDS.1108) or (acIB-AMD-7.genome.CDS.1665)	D-Glucitol:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00588[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00082[c0]
rxn10223_c0	<=>	c0	acIB-AMD-7.genome.CDS.1932	isopentadecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd15680[c0] + (1) cpd00052[c0] <=> (1) cpd00012[c0] + (1) cpd15686[c0]
rxn01459_c0	=>	c0	(acIB-AMD-7.genome.CDS.1491) or (acIB-AMD-7.genome.CDS.1289) or (acIB-AMD-7.genome.CDS.1489) or (acIB-AMD-7.genome.CDS.1490) or (acIB-AMD-7.genome.CDS.1863) or (acIB-AMD-7.genome.CDS.1290)	4-Aminobutyraldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00434[c0] + (1) cpd00006[c0] + (1) cpd00001[c0] => (2) cpd00067[c0] + (1) cpd00281[c0] + (1) cpd00005[c0]
rxn00256_c0	<=	c0	acIB-AMD-7.genome.CDS.1604	Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -> acetyl-CoA)_c0	Unknown	Unknown	None	(1) cpd00137[c0] + (1) cpd00067[c0] + (1) cpd00010[c0] <= (1) cpd00032[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn02503_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1349) or (acIB-AMD-7.genome.CDS.1498)	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine_c0	Unknown	Unknown	None	(1) cpd00954[c0] + (1) cpd00002[c0] <=> (1) cpd00018[c0] + (1) cpd02920[c0]
rxn03041_c0	=>	c0	acIB-AMD-7.genome.CDS.1855	5-Oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd02507[c0] => (1) cpd03326[c0] + (1) cpd00011[c0]
rxn00547_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1553) or (acIB-AMD-7.genome.CDS.1467) or (acIB-AMD-7.genome.CDS.1001) or (acIB-AMD-7.genome.CDS.1941)	ATP:D-fructose 6-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00082[c0] <=> (1) cpd00072[c0] + (1) cpd00008[c0]
rxn10307_c0	<=>	c0	(acIB-AMD-7.genome.CDS.978) or (acIB-AMD-7.genome.CDS.1966) or (acIB-AMD-7.genome.CDS.1199)	palmitoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15746[c0] + (24) cpd00037[c0] <=> (24) cpd00014[c0] + (1) cpd15764[c0]
rxn01334_c0	<=>	c0	acIB-AMD-7.genome.CDS.1578	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00349[c0] <=> (1) cpd00236[c0] + (1) cpd00095[c0]
rxn08087_c0	=>	c0	acIB-AMD-7.genome.CDS.1835	1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1)_c0	Unknown	Unknown	None	(1) cpd15239[c0] + (1) cpd15326[c0] => (1) cpd11493[c0] + (1) cpd15525[c0]
rxn00770_c0	<=>	c0	acIB-AMD-7.genome.CDS.1849	ATP:D-ribose-5-phosphate pyrophosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00101[c0] <=> (1) cpd00018[c0] + (1) cpd00103[c0]
rxn00192_c0	=>	c0	acIB-AMD-7.genome.CDS.1260	Acetyl-CoA:L-glutamate N-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00023[c0] + (1) cpd00022[c0] => (1) cpd00067[c0] + (1) cpd00477[c0] + (1) cpd00010[c0]
rxn00611_c0	<=>	c0	acIB-AMD-7.genome.CDS.1836	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00095[c0]
rxn00211_c0	<=>	c0	acIB-AMD-7.genome.CDS.980	UDPglucose:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00026[c0] + (2) cpd00003[c0] <=> (3) cpd00067[c0] + (2) cpd00004[c0] + (1) cpd00144[c0]
rxn00145_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1121) or (acIB-AMD-7.genome.CDS.1908) or (acIB-AMD-7.genome.CDS.1712)	(S)-Lactate:ferricytochrome-c 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00159[c0] + (2) cpd00109[c0] <=> (2) cpd00067[c0] + (1) cpd00020[c0] + (2) cpd00110[c0]
rxn02832_c0	<=	c0	acIB-AMD-7.genome.CDS.1402	O-succinylbenzoate-CoA synthase_c0	Unknown	Unknown	None	(1) cpd01772[c0] + (1) cpd00001[c0] <= (1) cpd03451[c0]
rxn01739_c0	<=>	c0	acIB-AMD-7.genome.CDS.1898	ATP:shikimate 3-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00383[c0] <=> (1) cpd02030[c0] + (1) cpd00008[c0]
rxn00543_c0	<=>	c0	acIB-AMD-7.genome.CDS.1107	Ethanol:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00363[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00071[c0]
rxn00126_c0	=>	c0	acIB-AMD-7.genome.CDS.1379	ATP:L-methione S-adenosyltransferase_c0	Unknown	Unknown	None	(1) cpd00060[c0] + (1) cpd00002[c0] + (1) cpd00001[c0] => (1) cpd00009[c0] + (1) cpd00017[c0] + (1) cpd00012[c0]
rxn00414_c0	=>	c0	((acIB-AMD-7.genome.CDS.1371) or (acIB-AMD-7.genome.CDS.1032)) and ((acIB-AMD-7.genome.CDS.1033) or (acIB-AMD-7.genome.CDS.1372))	Carbon-dioxide:L-glutamine amido-ligase (ADP-forming,_c0	Unknown	Unknown	None	(2) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00053[c0] + (1) cpd00242[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00146[c0] + (1) cpd00023[c0] + (2) cpd00008[c0]
rxn06937_c0	=>	c0	acIB-AMD-7.genome.CDS.1830	L-Glutamate:tRNA(Glu) ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd11912[c0] + (1) cpd00023[c0] => (1) cpd00018[c0] + (1) cpd12227[c0] + (1) cpd00012[c0]
rxn05937_c0	<=>	c0	acIB-AMD-7.genome.CDS.1049	Ferredoxin:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00006[c0] + (1) cpd11620[c0] <=> (1) cpd11621[c0] + (1) cpd00005[c0]
rxn03445_c0	<=>	c0	acIB-AMD-7.genome.CDS.1603	O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd03607[c0] + (1) cpd00024[c0] <=> (1) cpd03606[c0] + (1) cpd00023[c0]
rxn10312_c0	<=>	c0	(acIB-AMD-7.genome.CDS.978) or (acIB-AMD-7.genome.CDS.1966) or (acIB-AMD-7.genome.CDS.1199)	isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15751[c0] + (24) cpd00037[c0] <=> (24) cpd00014[c0] + (1) cpd15769[c0]
rxn00740_c0	=>	c0	acIB-AMD-7.genome.CDS.1100	O-Succinyl-L-homoserine succinate-lyase (adding cysteine)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00822[c0] => (1) cpd00067[c0] + (1) cpd00036[c0] + (1) cpd00013[c0] + (1) cpd00094[c0]
rxn05516_c0	=>	c0	acIB-AMD-7.genome.CDS.1925	cadmium transport out via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01012[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd01012[e0] + (1) cpd00008[c0]
rxn05608_c0	=>	c0	() and () and () and (acIB-AMD-7.genome.CDS.1659)	Maltotriose transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd01262[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd01262[c0]
rxn02938_c0	=>	c0	acIB-AMD-7.genome.CDS.1628	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd02893[c0] + (1) cpd00067[c0] => (1) cpd00011[c0] + (1) cpd02140[c0]
rxn01256_c0	=>	c0	acIB-AMD-7.genome.CDS.1947	Chorismate pyruvatemutase_c0	Unknown	Unknown	None	(1) cpd00216[c0] => (1) cpd00219[c0]
rxn05339_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd11478[c0] <=> (1) cpd00067[c0] + (1) cpd11488[c0] + (1) cpd00005[c0]
rxn05644_c0	=>	c0	() and ((acIB-AMD-7.genome.CDS.1110) or (acIB-AMD-7.genome.CDS.1706)) and ((acIB-AMD-7.genome.CDS.1707) or (acIB-AMD-7.genome.CDS.1109) or (acIB-AMD-7.genome.CDS.1873)) and ()	D-ribose transport out via ABC system_c0	Unknown	Unknown	None	(1) cpd00105[c0] + (1) cpd00002[c0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00105[e0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn00139_c0	<=	c0	acIB-AMD-7.genome.CDS.1063	AMP:pyrophosphate phosphoribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00018[c0] + (1) cpd00012[c0] <= (1) cpd00128[c0] + (1) cpd00103[c0]
rxn05527_c0	<=>	c0	acIB-AMD-7.genome.CDS.1457	cytosine transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00307[e0] + (1) cpd00067[e0] <=> (1) cpd00307[c0] + (1) cpd00067[c0]
rxn00931_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1256) or (acIB-AMD-7.genome.CDS.1359)	L-Proline:NADP+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00129[c0] <=> (1) cpd00067[c0] + (1) cpd02431[c0] + (1) cpd00005[c0]
rxn08335_c0	=>	c0	(acIB-AMD-7.genome.CDS.1373) and (acIB-AMD-7.genome.CDS.1374)	dihydoorotic acid dehydrogenase (quinone8)_c0	Unknown	Unknown	None	(1) cpd15560[c0] + (1) cpd00282[c0] => (1) cpd15561[c0] + (1) cpd00247[c0]
rxn05957_c0	=>	c0	acIB-AMD-7.genome.CDS.1784	O-Succinyl-L-homoserine succinate-lyase (adding cysteine)_c0	Unknown	Unknown	None	(1) cpd00239[c0] + (1) cpd00822[c0] => (1) cpd00067[c0] + (1) cpd00036[c0] + (1) cpd00135[c0]
rxn01257_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1421) or (acIB-AMD-7.genome.CDS.1037) or (acIB-AMD-7.genome.CDS.1037)	chorismate:L-glutamine aminotransferase_c0	Unknown	Unknown	None	(1) cpd00053[c0] + (1) cpd00216[c0] <=> (1) cpd08210[c0] + (1) cpd00023[c0]
rxn05401_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	13-methyl-3-oxo-tetra-decanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11537[c0] + (1) cpd00067[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11538[c0]
rxn01740_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1020) or (acIB-AMD-7.genome.CDS.1895)	Shikimate:NADP+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00383[c0] <=> (1) cpd00067[c0] + (1) cpd01716[c0] + (1) cpd00005[c0]
rxn12847_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	Gly-Try aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15606[c0] <=> (1) cpd00069[c0] + (1) cpd00033[c0]
rxn05338_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	(3R)-3-Hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11482[c0] + (1) cpd00006[c0] <=> (1) cpd00067[c0] + (1) cpd11487[c0] + (1) cpd00005[c0]
rxn09112_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1427) or (acIB-AMD-7.genome.CDS.1822)	Phosphatidylglycerol synthase (n-C16:1)_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15418[c0] <=> (1) cpd15546[c0] + (1) cpd00046[c0]
rxn08088_c0	=>	c0	acIB-AMD-7.genome.CDS.1835	1-octadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:0)_c0	Unknown	Unknown	None	(1) cpd15268[c0] + (1) cpd15329[c0] => (1) cpd11493[c0] + (1) cpd15526[c0]
rxn10343_c0	=>	c0	acIB-AMD-7.genome.CDS.1925	Mercury (Hg+2) ABC transporter_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00531[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00531[e0]
rxn08793_c0	=>	c0	(acIB-AMD-7.genome.CDS.1121) or (acIB-AMD-7.genome.CDS.1908) or (acIB-AMD-7.genome.CDS.1712)	L-Lactate dehydrogenase (menaquinone)_c0	Unknown	Unknown	None	(1) cpd00159[c0] + (1) cpd15500[c0] => (1) cpd00020[c0] + (1) cpd15499[c0]
rxn10310_c0	<=>	c0	(acIB-AMD-7.genome.CDS.978) or (acIB-AMD-7.genome.CDS.1966) or (acIB-AMD-7.genome.CDS.1199)	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0	Unknown	Unknown	None	(1) cpd15749[c0] + (24) cpd00037[c0] <=> (1) cpd15767[c0] + (24) cpd00014[c0]
rxn02360_c0	<=>	c0	acIB-AMD-7.genome.CDS.1148	trans-4-Hydroxy-L-proline 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00851[c0] <=> (1) cpd02175[c0]
rxn00838_c0	=>	c0	(acIB-AMD-7.genome.CDS.1576) or (acIB-AMD-7.genome.CDS.1191) or (acIB-AMD-7.genome.CDS.1533)	IMP:L-aspartate ligase (GDP-forming)_c0	Unknown	Unknown	None	(1) cpd00114[c0] + (1) cpd00041[c0] + (1) cpd00038[c0] => (2) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd02375[c0] + (1) cpd00031[c0]
rxn00297_c0	<=>	c0	acIB-AMD-7.genome.CDS.1185	UDP-N-acetyl-D-glucosamine 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00037[c0] <=> (1) cpd00861[c0]
rxn00141_c0	<=>	c0	acIB-AMD-7.genome.CDS.1088	S-Adenosyl-L-homocysteine hydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00019[c0] <=> (1) cpd00182[c0] + (1) cpd00135[c0]
rxn05651_c0	<=>	c0		sulfate transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00048[e0] <=> (1) cpd00067[c0] + (1) cpd00048[c0]
rxn01859_c0	<=>	c0	acIB-AMD-7.genome.CDS.1630	Deoxyadenosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00438[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] <=> (1) cpd00128[c0] + (1) cpd00509[c0]
rxn02945_c0	=>	c0	acIB-AMD-7.genome.CDS.1272	prephytoene diphosphate:geranylgeranyl-diphosphate_c0	Unknown	Unknown	None	(1) cpd02168[c0] => (1) cpd03211[c0] + (1) cpd00012[c0]
rxn01366_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1293) or (acIB-AMD-7.genome.CDS.1294)	Uridine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00249[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] <=> (1) cpd00475[c0] + (1) cpd00092[c0]
rxn01466_c0	=>	c0	() and () and (acIB-AMD-7.genome.CDS.1274) and ()	Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase_c0	Unknown	Unknown	None	(1) cpd00113[c0] + (1) cpd00283[c0] => (1) cpd00012[c0] + (1) cpd00350[c0]
rxn02185_c0	<=>	c0	((acIB-AMD-7.genome.CDS.994) or (acIB-AMD-7.genome.CDS.974)) and ()	2-Acetolactate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd00668[c0] + (1) cpd00056[c0] <=> (1) cpd03049[c0] + (1) cpd00020[c0]
rxn01106_c0	<=>	c0	acIB-AMD-7.genome.CDS.1881	2-Phospho-D-glycerate 2,3-phosphomutase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00169[c0]
rxn01816_c0	<=>	c0	acIB-AMD-7.genome.CDS.1100	O-Succinyl-L-homoserine succinate-lyase (adding cysteine)_c0	Unknown	Unknown	None	(1) cpd00036[c0] + (1) cpd00424[c0] <=> (1) cpd00084[c0] + (1) cpd00822[c0]
rxn00784_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1632) or (acIB-AMD-7.genome.CDS.1492) or (acIB-AMD-7.genome.CDS.1291)	2-Deoxy-D-ribose-5-phosphate acetaldehyde-lyase_c0	Unknown	Unknown	None	(1) cpd00510[c0] <=> (1) cpd00102[c0] + (1) cpd00071[c0]
rxn02804_c0	<=>	c0	acIB-AMD-7.genome.CDS.1566	myristoyl-CoA:acetylCoA C-myristoyltransferase_c0	Unknown	Unknown	None	(1) cpd01695[c0] + (1) cpd00022[c0] <=> (1) cpd03114[c0] + (1) cpd00010[c0]
rxn00293_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1848) and (acIB-AMD-7.genome.CDS.1848)	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase_c0	Unknown	Unknown	None	(1) cpd02611[c0] + (1) cpd00062[c0] <=> (1) cpd00012[c0] + (1) cpd00037[c0]
rxn00974_c0	<=>	c0	() and (acIB-AMD-7.genome.CDS.1569)	citrate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00137[c0] <=> (1) cpd00331[c0] + (1) cpd00001[c0]
rxn01646_c0	<=>	c0	acIB-AMD-7.genome.CDS.1630	N-Ribosylnicotinamide:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00009[c0] + (1) cpd02016[c0] <=> (1) cpd00475[c0] + (1) cpd00133[c0]
rxn09657_c0	<=>	c0	acIB-AMD-7.genome.CDS.1457	Thiamine transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00305[e0] <=> (1) cpd00067[c0] + (1) cpd00305[c0]
rxn05735_c0	=>	c0	(acIB-AMD-7.genome.CDS.1491) or (acIB-AMD-7.genome.CDS.1289) or (acIB-AMD-7.genome.CDS.1489) or (acIB-AMD-7.genome.CDS.1490) or (acIB-AMD-7.genome.CDS.1863) or (acIB-AMD-7.genome.CDS.1290)	aldehyde dehydrogenase (aminoacetaldehyde, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd04122[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00033[c0]
rxn12638_c0	=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11588[c0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00129[c0] + (1) cpd00033[c0]
rxn12643_c0	=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11583[c0] => (1) cpd00107[c0] + (1) cpd00035[c0]
rxn00151_c0	<=>	c0	acIB-AMD-7.genome.CDS.1786	ATP:pyruvate,orthophosphate phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00020[c0] + (1) cpd00009[c0] <=> (1) cpd00018[c0] + (1) cpd00012[c0] + (1) cpd00061[c0]
rxn00452_c0	=>	c0	acIB-AMD-7.genome.CDS.1701	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase_c0	Unknown	Unknown	None	(1) cpd00135[c0] + (1) cpd00017[c0] => (1) cpd00067[c0] + (1) cpd00060[c0] + (1) cpd00019[c0]
rxn05627_c0	<=>	c0	acIB-AMD-7.genome.CDS.1175	nitrate transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00209[e0] <=> (1) cpd00067[c0] + (1) cpd00209[c0]
rxn01750_c0	=>	c0	acIB-AMD-7.genome.CDS.991	CDPglucose 4,6-hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00390[c0] => (1) cpd00001[c0] + (1) cpd00897[c0]
rxn08352_c0	=>	c0	acIB-AMD-7.genome.CDS.1240	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd08615[c0] => (1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd00202[c0]
rxn06335_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1754) or (acIB-AMD-7.genome.CDS.1753)	(S)-2-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine_c0	Unknown	Unknown	None	(1) cpd00449[c0] + (1) cpd00760[c0] <=> (1) cpd00010[c0] + (1) cpd14703[c0]
rxn08306_c0	<=>	c0	acIB-AMD-7.genome.CDS.1932	CDP-diacylglycerol synthetase (n-C12:0)_c0	Unknown	Unknown	None	(1) cpd15521[c0] + (1) cpd00052[c0] <=> (1) cpd00012[c0] + (1) cpd15417[c0]
rxn05360_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	4-methyl-3-oxo-hexanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11496[c0] + (1) cpd00067[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11497[c0]
rxn03031_c0	<=	c0	acIB-AMD-7.genome.CDS.1623	Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate_c0	Unknown	Unknown	None	(1) cpd00078[c0] + (1) cpd00001[c0] + (1) cpd02465[c0] <= (1) cpd00010[c0] + (1) cpd02724[c0]
rxn00148_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1313) or (acIB-AMD-7.genome.CDS.1302)	ATP:pyruvate O2-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00020[c0] <=> (1) cpd00061[c0] + (1) cpd00008[c0]
rxn00214_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1511) or (acIB-AMD-7.genome.CDS.1181) or (acIB-AMD-7.genome.CDS.1512) or (acIB-AMD-7.genome.CDS.1516) or (acIB-AMD-7.genome.CDS.1519)	UDPglucose 4-epimerase_c0	Unknown	Unknown	None	(1) cpd00026[c0] <=> (1) cpd00043[c0]
rxn00874_c0	<=>	c0	acIB-AMD-7.genome.CDS.1566	Acetyl-CoA:acetyl-CoA C-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00120[c0] + (1) cpd00022[c0] <=> (1) cpd00010[c0] + (1) cpd03123[c0]
rxn05197_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1339) or (acIB-AMD-7.genome.CDS.1457)	Uracil ion-coupled transport_c0	Unknown	Unknown	None	(1) cpd00092[e0] + (1) cpd00067[e0] <=> (1) cpd00092[c0] + (1) cpd00067[c0]
rxn06600_c0	=>	c0	(acIB-AMD-7.genome.CDS.1821) and (acIB-AMD-7.genome.CDS.1749)	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate_c0	Unknown	Unknown	None	(1) cpd00087[c0] + (1) cpd11830[c0] => (1) cpd00013[c0] + (1) cpd00125[c0] + (1) cpd12225[c0]
